,Canopytemp
Datetime,
1/01/2016 22:10,25.77
1/01/2016 22:15,25.65
1/01/2016 22:20,25.61
1/01/2016 22:25,25.58
1/01/2016 22:30,25.54
1/01/2016 22:35,25.41
1/01/2016 22:40,25.39
1/01/2016 22:45,25.3
1/01/2016 22:50,25.38
1/01/2016 22:55,25.37
1/01/2016 23:00,25.28
1/01/2016 23:05,25.22
1/01/2016 23:15,24.99
1/01/2016 23:20,24.99
1/01/2016 23:30,24.65
1/01/2016 23:35,24.52
1/01/2016 23:40,24.39
1/01/2016 23:45,24.25
1/01/2016 23:50,24.02
1/01/2016 23:55,23.83
2/01/2016 0:00,23.64
2/01/2016 0:05,23.39
2/01/2016 0:10,23.38
2/01/2016 0:15,23.32
2/01/2016 0:20,23.12
2/01/2016 0:25,22.96
2/01/2016 0:30,23.19
2/01/2016 0:35,23.13
2/01/2016 0:40,23.07
2/01/2016 0:45,22.88
2/01/2016 0:50,22.7
2/01/2016 0:55,22.81
2/01/2016 1:00,22.86
2/01/2016 1:05,22.85
2/01/2016 1:10,22.65
2/01/2016 1:15,22.42
2/01/2016 1:20,22.24
2/01/2016 1:25,22.04
2/01/2016 1:30,21.81
2/01/2016 1:35,21.75
2/01/2016 1:40,21.93
2/01/2016 1:45,21.97
2/01/2016 1:50,22.01
2/01/2016 1:55,22
2/01/2016 2:00,21.82
2/01/2016 2:05,21.61
2/01/2016 2:10,21.61
2/01/2016 2:15,21.59
2/01/2016 2:20,21.65
2/01/2016 2:25,21.65
2/01/2016 2:30,21.71
2/01/2016 2:35,21.68
2/01/2016 2:40,21.51
2/01/2016 2:45,21.26
2/01/2016 2:50,21.24
2/01/2016 2:55,21.18
2/01/2016 3:00,21.13
2/01/2016 3:05,20.95
2/01/2016 3:10,20.74
2/01/2016 3:15,20.74
2/01/2016 3:20,20.8
2/01/2016 3:25,21.02
2/01/2016 3:30,21.18
2/01/2016 3:35,21.24
2/01/2016 3:40,21.26
2/01/2016 3:45,21.2
2/01/2016 3:50,21.24
2/01/2016 3:55,21.32
2/01/2016 4:00,21.5
2/01/2016 4:05,21.56
2/01/2016 4:10,21.67
2/01/2016 4:15,21.67
2/01/2016 4:20,21.79
2/01/2016 4:25,21.9
2/01/2016 4:30,21.84
2/01/2016 4:35,21.77
2/01/2016 4:40,21.68
2/01/2016 4:45,21.65
2/01/2016 4:50,21.54
2/01/2016 4:55,21.51
2/01/2016 5:00,21.49
2/01/2016 5:05,21.43
2/01/2016 5:10,21.49
2/01/2016 5:15,21.49
2/01/2016 5:20,21.43
2/01/2016 5:25,21.41
2/01/2016 5:30,21.33
2/01/2016 5:35,21.34
2/01/2016 5:40,21.33
2/01/2016 5:45,21.33
2/01/2016 5:50,21.34
2/01/2016 5:55,21.37
2/01/2016 6:00,21.41
2/01/2016 6:05,21.37
2/01/2016 6:10,21.43
2/01/2016 6:15,21.57
2/01/2016 6:20,21.64
2/01/2016 6:25,21.67
2/01/2016 6:30,21.68
2/01/2016 6:35,21.67
2/01/2016 6:40,21.72
2/01/2016 6:45,21.86
2/01/2016 6:50,21.96
2/01/2016 6:55,22.11
2/01/2016 7:00,22.34
2/01/2016 7:05,22.53
2/01/2016 7:10,22.6
2/01/2016 7:15,22.42
2/01/2016 7:20,22.45
2/01/2016 7:25,22.68
2/01/2016 7:30,23.24
2/01/2016 7:35,23.28
2/01/2016 7:40,23.31
2/01/2016 7:45,23.82
2/01/2016 7:50,24.4
2/01/2016 7:55,24.8
2/01/2016 8:00,25.05
2/01/2016 8:05,25
2/01/2016 8:10,25.49
2/01/2016 8:15,26.04
2/01/2016 8:20,25.85
2/01/2016 8:25,26.29
2/01/2016 8:30,27.34
2/01/2016 8:35,27.57
2/01/2016 8:40,28.11
2/01/2016 8:45,28.31
2/01/2016 8:50,28.6
2/01/2016 8:55,28.8
2/01/2016 9:00,28.35
2/01/2016 9:05,28.08
2/01/2016 9:10,28.58
2/01/2016 9:15,28.58
2/01/2016 9:20,27.83
2/01/2016 9:25,26.73
2/01/2016 9:30,26.13
2/01/2016 9:35,25.91
2/01/2016 9:40,25.96
2/01/2016 9:45,26.92
2/01/2016 9:50,27.55
2/01/2016 9:55,27.69
2/01/2016 10:00,27.4
2/01/2016 10:05,27.7
2/01/2016 10:10,28.27
2/01/2016 10:15,28.41
2/01/2016 10:20,28.16
2/01/2016 10:25,28.48
2/01/2016 10:30,29.28
2/01/2016 10:35,31.23
2/01/2016 10:40,36.01
2/01/2016 10:45,34.86
2/01/2016 10:50,32.51
2/01/2016 10:55,32.61
2/01/2016 11:00,34.56
2/01/2016 11:05,36.87
2/01/2016 11:10,41.26
2/01/2016 11:15,39.24
2/01/2016 11:20,38.76
2/01/2016 11:25,38.91
2/01/2016 11:30,37.93
2/01/2016 11:35,36.97
2/01/2016 11:40,36.26
2/01/2016 11:45,36.94
2/01/2016 11:50,37.93
2/01/2016 11:55,39.13
2/01/2016 12:00,40.53
2/01/2016 12:05,43.31
2/01/2016 12:10,45.57
2/01/2016 12:15,49.82
2/01/2016 12:20,50.74
2/01/2016 12:25,47.67
2/01/2016 12:30,47.12
2/01/2016 12:35,44.88
2/01/2016 12:40,42.45
2/01/2016 12:45,41.85
2/01/2016 12:50,41.92
2/01/2016 12:55,43.35
2/01/2016 13:00,40.87
2/01/2016 13:05,41.91
2/01/2016 13:10,42.12
2/01/2016 13:15,43.8
2/01/2016 13:20,42.05
2/01/2016 13:30,46.35
2/01/2016 13:35,45.6
2/01/2016 13:40,43.7
2/01/2016 13:45,43.37
2/01/2016 13:50,42.74
2/01/2016 13:55,41.73
2/01/2016 14:00,42.33
2/01/2016 14:05,44.53
2/01/2016 14:10,47.44
2/01/2016 14:15,47.66
2/01/2016 14:20,44.1
2/01/2016 14:25,46.87
2/01/2016 14:30,47.44
2/01/2016 14:35,46.54
2/01/2016 14:40,47.97
2/01/2016 14:45,47.45
2/01/2016 14:50,46.5
2/01/2016 14:55,45.76
2/01/2016 15:00,44.33
2/01/2016 15:05,42.68
2/01/2016 15:10,41.27
2/01/2016 15:15,40.48
2/01/2016 15:20,42.05
2/01/2016 15:25,43.08
2/01/2016 15:30,43.63
2/01/2016 15:35,42.55
2/01/2016 15:40,41.54
2/01/2016 15:45,41.88
2/01/2016 15:50,43.93
2/01/2016 15:55,43.93
2/01/2016 16:00,43.35
2/01/2016 16:05,42.96
2/01/2016 16:10,43.14
2/01/2016 16:15,42.58
2/01/2016 16:20,40.52
2/01/2016 16:25,40.41
2/01/2016 16:30,40.7
2/01/2016 16:35,39.84
2/01/2016 16:40,38.63
2/01/2016 16:45,38.16
2/01/2016 16:50,37.42
2/01/2016 16:55,37.07
2/01/2016 17:00,36.67
2/01/2016 17:05,36.34
2/01/2016 17:10,35.65
2/01/2016 17:15,35.61
2/01/2016 17:20,35.19
2/01/2016 17:25,34.9
2/01/2016 17:30,35.17
2/01/2016 17:35,34.48
2/01/2016 17:40,34.18
2/01/2016 17:45,33.93
2/01/2016 17:50,33.45
2/01/2016 17:55,33
2/01/2016 18:00,32.55
2/01/2016 18:05,32.33
2/01/2016 18:10,32.26
2/01/2016 18:15,32.07
2/01/2016 18:20,32.23
2/01/2016 18:25,31.91
2/01/2016 18:30,31.29
2/01/2016 18:35,30.78
2/01/2016 18:40,30.59
2/01/2016 18:45,30.42
2/01/2016 18:50,30.23
2/01/2016 18:55,30.16
2/01/2016 19:00,30.14
2/01/2016 19:05,29.89
2/01/2016 19:10,29.72
2/01/2016 19:15,29.65
2/01/2016 19:20,29.48
2/01/2016 19:25,29.28
2/01/2016 19:30,29.09
2/01/2016 19:35,28.88
2/01/2016 19:40,28.56
2/01/2016 19:45,28.32
2/01/2016 19:50,28.15
2/01/2016 19:55,28
2/01/2016 20:00,27.82
2/01/2016 20:05,27.22
2/01/2016 20:10,26.6
2/01/2016 20:15,26.31
2/01/2016 20:20,26.01
2/01/2016 20:25,25.81
2/01/2016 20:30,25.71
2/01/2016 20:35,25.52
2/01/2016 20:40,25.06
2/01/2016 20:45,24.9
2/01/2016 20:50,24.9
2/01/2016 20:55,24.57
2/01/2016 21:00,24.48
2/01/2016 21:05,24.4
2/01/2016 21:10,24.32
2/01/2016 21:15,23.87
2/01/2016 21:20,23.19
2/01/2016 21:25,22.62
2/01/2016 21:30,22.58
2/01/2016 21:35,22.82
2/01/2016 21:40,23.05
2/01/2016 21:45,22.91
2/01/2016 21:50,20.67
2/01/2016 21:55,20.28
2/01/2016 22:00,20.3
2/01/2016 22:05,20.45
2/01/2016 22:10,20.41
2/01/2016 22:15,20.53
2/01/2016 22:20,20.59
2/01/2016 22:25,20.68
2/01/2016 22:30,20.67
2/01/2016 22:35,20.58
2/01/2016 22:40,20.6
2/01/2016 22:45,20.61
2/01/2016 22:50,20.62
2/01/2016 22:55,20.72
2/01/2016 23:00,20.74
2/01/2016 23:05,20.61
2/01/2016 23:10,20.51
2/01/2016 23:15,20.46
2/01/2016 23:20,20.44
2/01/2016 23:25,20.45
2/01/2016 23:30,20.48
2/01/2016 23:35,20.58
2/01/2016 23:40,20.67
2/01/2016 23:45,20.74
2/01/2016 23:50,20.78
2/01/2016 23:55,20.82
3/01/2016 0:00,20.82
3/01/2016 0:05,20.76
3/01/2016 0:10,20.73
3/01/2016 0:15,20.69
3/01/2016 0:20,20.59
3/01/2016 0:25,20.37
3/01/2016 0:30,20.22
3/01/2016 0:35,20.16
3/01/2016 0:40,20.08
3/01/2016 0:45,19.99
3/01/2016 0:50,19.96
3/01/2016 0:55,19.89
3/01/2016 1:00,19.91
3/01/2016 1:05,19.78
3/01/2016 1:10,19.71
3/01/2016 1:15,19.69
3/01/2016 1:20,19.67
3/01/2016 1:25,19.61
3/01/2016 1:30,19.58
3/01/2016 1:35,19.58
3/01/2016 1:40,19.57
3/01/2016 1:45,19.59
3/01/2016 1:50,19.58
3/01/2016 1:55,19.61
3/01/2016 2:00,19.62
3/01/2016 2:05,19.65
3/01/2016 2:10,19.66
3/01/2016 2:15,19.6
3/01/2016 2:20,19.58
3/01/2016 2:25,19.55
3/01/2016 2:30,19.54
3/01/2016 2:35,19.52
3/01/2016 2:40,19.55
3/01/2016 2:45,19.5
3/01/2016 2:50,19.53
3/01/2016 2:55,19.54
3/01/2016 3:00,19.53
3/01/2016 3:05,19.52
3/01/2016 3:10,19.53
3/01/2016 3:15,19.54
3/01/2016 3:20,19.52
3/01/2016 3:25,19.43
3/01/2016 3:30,19.3
3/01/2016 3:35,19.14
3/01/2016 3:40,19.11
3/01/2016 3:45,19.21
3/01/2016 3:50,19.14
3/01/2016 3:55,19.1
3/01/2016 4:00,19.08
3/01/2016 4:05,19.02
3/01/2016 4:10,18.94
3/01/2016 4:15,18.98
3/01/2016 4:20,18.97
3/01/2016 4:25,18.93
3/01/2016 4:30,18.92
3/01/2016 4:35,18.95
3/01/2016 4:40,18.88
3/01/2016 4:45,18.85
3/01/2016 4:50,18.77
3/01/2016 4:55,18.74
3/01/2016 5:00,18.68
3/01/2016 5:05,18.58
3/01/2016 5:10,18.5
3/01/2016 5:15,18.39
3/01/2016 5:20,18.33
3/01/2016 5:25,18.28
3/01/2016 5:30,17.96
3/01/2016 5:35,17.91
3/01/2016 5:40,17.92
3/01/2016 5:45,17.91
3/01/2016 5:50,17.85
3/01/2016 5:55,17.72
3/01/2016 6:00,17.66
3/01/2016 6:05,17.43
3/01/2016 6:10,17.42
3/01/2016 6:15,17.39
3/01/2016 6:20,17.36
3/01/2016 6:30,17.37
3/01/2016 6:35,17.47
3/01/2016 6:40,17.47
3/01/2016 6:45,17.53
3/01/2016 6:50,17.53
3/01/2016 6:55,17.55
3/01/2016 7:00,17.61
3/01/2016 7:05,17.57
3/01/2016 7:15,17.57
3/01/2016 7:20,17.64
3/01/2016 7:30,17.67
3/01/2016 7:35,17.67
3/01/2016 7:40,17.67
3/01/2016 7:45,17.74
3/01/2016 7:50,17.73
3/01/2016 7:55,17.8
3/01/2016 8:00,17.82
3/01/2016 8:05,17.82
3/01/2016 8:10,17.94
3/01/2016 8:15,17.95
3/01/2016 8:20,17.98
3/01/2016 8:30,18.18
3/01/2016 8:35,18.32
3/01/2016 8:40,18.54
3/01/2016 8:45,18.72
3/01/2016 8:50,18.83
3/01/2016 8:55,18.73
3/01/2016 9:00,18.87
3/01/2016 9:05,18.82
3/01/2016 9:10,18.85
3/01/2016 9:15,19.04
3/01/2016 9:20,19.25
3/01/2016 9:25,19.28
3/01/2016 9:30,19.29
3/01/2016 9:35,19.18
3/01/2016 9:40,19.19
3/01/2016 9:45,19.24
3/01/2016 9:50,19.47
3/01/2016 9:55,19.49
3/01/2016 10:00,19.75
3/01/2016 10:05,19.66
3/01/2016 10:10,19.78
3/01/2016 10:15,19.86
3/01/2016 10:20,19.65
3/01/2016 10:25,19.42
3/01/2016 10:30,19.72
3/01/2016 10:35,19.55
3/01/2016 10:40,19.77
3/01/2016 10:45,20.21
3/01/2016 10:50,19.86
3/01/2016 10:55,19.98
3/01/2016 11:00,19.96
3/01/2016 11:05,19.93
3/01/2016 11:10,20.2
3/01/2016 11:15,20.24
3/01/2016 11:20,20.16
3/01/2016 11:25,20.11
3/01/2016 11:30,19.98
3/01/2016 11:35,19.93
3/01/2016 11:40,19.82
3/01/2016 11:45,19.78
3/01/2016 11:50,19.82
3/01/2016 11:55,19.83
3/01/2016 12:00,20.09
3/01/2016 12:05,20.36
3/01/2016 12:10,20.65
3/01/2016 12:15,20.74
3/01/2016 12:20,20.54
3/01/2016 12:25,20.59
3/01/2016 12:30,20.77
3/01/2016 12:35,20.59
3/01/2016 12:40,20.78
3/01/2016 12:45,20.7
3/01/2016 12:50,20.62
3/01/2016 12:55,20.78
3/01/2016 13:00,20.81
3/01/2016 13:05,20.8
3/01/2016 13:10,20.49
3/01/2016 13:15,20.05
3/01/2016 13:20,20.28
3/01/2016 13:25,20.35
3/01/2016 13:30,20.38
3/01/2016 13:35,20.07
3/01/2016 13:40,20.19
3/01/2016 13:45,20.46
3/01/2016 13:50,20.7
3/01/2016 13:55,20.98
3/01/2016 14:00,21.35
3/01/2016 14:05,22.15
3/01/2016 14:10,22.31
3/01/2016 14:15,22.7
3/01/2016 14:20,23.01
3/01/2016 14:25,23.26
3/01/2016 14:30,22.05
3/01/2016 14:35,21.91
3/01/2016 14:40,21.64
3/01/2016 14:45,21.42
3/01/2016 14:50,20.8
3/01/2016 14:55,20.48
3/01/2016 15:00,20.12
3/01/2016 15:05,19.9
3/01/2016 15:10,20.37
3/01/2016 15:15,21.09
3/01/2016 15:20,20.89
3/01/2016 15:25,21.1
3/01/2016 15:30,20.67
3/01/2016 15:35,20.64
3/01/2016 15:40,20.43
3/01/2016 15:45,20.33
3/01/2016 15:50,20.48
3/01/2016 15:55,20.34
3/01/2016 16:00,19.58
3/01/2016 16:05,19.12
3/01/2016 16:10,18.95
3/01/2016 16:15,19.06
3/01/2016 16:20,19.67
3/01/2016 16:25,19.94
3/01/2016 16:30,19.93
3/01/2016 16:35,20.04
3/01/2016 16:40,19.96
3/01/2016 16:45,19.81
3/01/2016 16:50,19.99
3/01/2016 16:55,19.99
3/01/2016 17:00,19.85
3/01/2016 17:05,20.17
3/01/2016 17:10,20.06
3/01/2016 17:15,20.04
3/01/2016 17:20,19.92
3/01/2016 17:25,20
3/01/2016 17:30,20.08
3/01/2016 17:35,20.49
3/01/2016 17:40,20.66
3/01/2016 17:45,20.55
3/01/2016 17:50,20.29
3/01/2016 17:55,20.13
3/01/2016 18:00,20.11
3/01/2016 18:05,20.14
3/01/2016 18:10,20.12
3/01/2016 18:15,20.06
3/01/2016 18:20,19.99
3/01/2016 18:25,19.88
3/01/2016 18:30,19.76
3/01/2016 18:35,19.73
3/01/2016 18:40,19.68
3/01/2016 18:45,19.61
3/01/2016 18:50,19.57
3/01/2016 18:55,19.58
3/01/2016 19:00,19.52
3/01/2016 19:05,19.47
3/01/2016 19:10,19.43
3/01/2016 19:15,19.3
3/01/2016 19:20,19.3
3/01/2016 19:25,19.2
3/01/2016 19:30,19.12
3/01/2016 19:35,19.08
3/01/2016 19:40,19.06
3/01/2016 19:45,18.89
3/01/2016 19:50,18.82
3/01/2016 19:55,18.77
3/01/2016 20:00,18.79
3/01/2016 20:05,18.73
3/01/2016 20:10,18.5
3/01/2016 20:15,18.42
3/01/2016 20:20,18.34
3/01/2016 20:25,18.26
3/01/2016 20:30,18.27
3/01/2016 20:35,18.22
3/01/2016 20:40,18.18
3/01/2016 20:45,18.14
3/01/2016 20:50,18.07
3/01/2016 20:55,18.04
3/01/2016 21:00,18.02
3/01/2016 21:05,18.02
3/01/2016 21:15,18.14
3/01/2016 21:20,18.15
3/01/2016 21:25,18.06
3/01/2016 21:30,17.95
3/01/2016 21:35,17.95
3/01/2016 21:45,17.93
3/01/2016 21:50,17.92
3/01/2016 21:55,17.86
3/01/2016 22:00,17.83
3/01/2016 22:05,17.85
3/01/2016 22:10,17.8
3/01/2016 22:15,17.79
3/01/2016 22:20,17.8
3/01/2016 22:25,17.85
3/01/2016 22:30,17.84
3/01/2016 22:35,17.86
3/01/2016 22:40,17.88
3/01/2016 22:45,17.93
3/01/2016 22:50,17.95
3/01/2016 22:55,17.94
3/01/2016 23:00,17.92
3/01/2016 23:05,17.91
3/01/2016 23:15,17.85
3/01/2016 23:20,17.85
3/01/2016 23:30,17.89
3/01/2016 23:35,17.86
3/01/2016 23:40,17.86
3/01/2016 23:45,17.88
3/01/2016 23:50,17.94
3/01/2016 23:55,18.05
4/01/2016 0:00,18.09
4/01/2016 0:05,18.11
4/01/2016 0:10,18.14
4/01/2016 0:15,18.16
4/01/2016 0:20,18.21
4/01/2016 0:30,18.28
4/01/2016 0:35,18.28
4/01/2016 0:40,18.29
4/01/2016 0:45,18.31
4/01/2016 0:50,18.24
4/01/2016 0:55,18.22
4/01/2016 1:00,18.21
4/01/2016 1:10,18.2
4/01/2016 1:15,18.16
4/01/2016 1:20,18.21
4/01/2016 1:25,18.21
4/01/2016 1:30,18.22
4/01/2016 1:40,18.1
4/01/2016 1:45,18.07
4/01/2016 1:50,17.99
4/01/2016 1:55,17.98
4/01/2016 2:00,17.93
4/01/2016 2:05,17.93
4/01/2016 2:10,17.95
4/01/2016 2:15,17.95
4/01/2016 2:20,17.97
4/01/2016 2:25,17.98
4/01/2016 2:30,17.93
4/01/2016 2:35,17.93
4/01/2016 2:40,17.94
4/01/2016 2:45,17.89
4/01/2016 2:50,17.84
4/01/2016 2:55,17.82
4/01/2016 3:00,17.94
4/01/2016 3:05,17.85
4/01/2016 3:10,17.82
4/01/2016 3:15,17.82
4/01/2016 3:20,17.89
4/01/2016 3:25,17.89
4/01/2016 3:30,17.97
4/01/2016 3:35,17.92
4/01/2016 3:40,17.82
4/01/2016 3:45,17.85
4/01/2016 3:50,17.84
4/01/2016 3:55,17.79
4/01/2016 4:00,17.73
4/01/2016 4:05,17.71
4/01/2016 4:10,17.63
4/01/2016 4:15,17.6
4/01/2016 4:20,17.58
4/01/2016 4:25,17.57
4/01/2016 4:30,17.53
4/01/2016 4:35,17.45
4/01/2016 4:40,17.46
4/01/2016 4:45,17.43
4/01/2016 4:50,17.44
4/01/2016 4:55,17.35
4/01/2016 5:00,17.3
4/01/2016 5:05,17.28
4/01/2016 5:10,17.27
4/01/2016 5:15,17.23
4/01/2016 5:20,17.24
4/01/2016 5:25,17.28
4/01/2016 5:30,17.21
4/01/2016 5:35,17.2
4/01/2016 5:40,17.2
4/01/2016 5:45,17.23
4/01/2016 5:50,17.08
4/01/2016 5:55,17.09
4/01/2016 6:00,17.07
4/01/2016 6:05,17.13
4/01/2016 6:10,17.07
4/01/2016 6:15,17.1
4/01/2016 6:20,17.13
4/01/2016 6:25,17.12
4/01/2016 6:30,17.24
4/01/2016 6:35,17.23
4/01/2016 6:40,17.21
4/01/2016 6:45,17.25
4/01/2016 6:50,17.22
4/01/2016 6:55,17.33
4/01/2016 7:00,17.47
4/01/2016 7:05,17.48
4/01/2016 7:10,17.53
4/01/2016 7:15,17.72
4/01/2016 7:20,17.81
4/01/2016 7:25,17.87
4/01/2016 7:30,17.87
4/01/2016 7:35,17.97
4/01/2016 7:40,18
4/01/2016 7:45,18.12
4/01/2016 7:50,18.27
4/01/2016 7:55,18.5
4/01/2016 8:00,18.7
4/01/2016 8:05,18.97
4/01/2016 8:10,18.89
4/01/2016 8:15,18.97
4/01/2016 8:20,19.08
4/01/2016 8:25,19.17
4/01/2016 8:30,19.23
4/01/2016 8:35,19.4
4/01/2016 8:40,19.73
4/01/2016 8:45,19.85
4/01/2016 8:50,20.38
4/01/2016 8:55,20.68
4/01/2016 9:00,20.85
4/01/2016 9:05,21.34
4/01/2016 9:10,22.29
4/01/2016 9:15,21.74
4/01/2016 9:20,21.7
4/01/2016 9:25,22.4
4/01/2016 9:30,22.26
4/01/2016 9:35,22.21
4/01/2016 9:40,22.28
4/01/2016 9:45,22.13
4/01/2016 9:50,21.96
4/01/2016 9:55,21.71
4/01/2016 10:00,21.94
4/01/2016 10:05,21.97
4/01/2016 10:10,22.28
4/01/2016 10:15,22.66
4/01/2016 10:20,23.38
4/01/2016 10:25,25.93
4/01/2016 10:30,25.21
4/01/2016 10:35,26.46
4/01/2016 10:40,26.77
4/01/2016 10:45,27.8
4/01/2016 10:50,28.73
4/01/2016 10:55,27.4
4/01/2016 11:00,27.78
4/01/2016 11:05,27.8
4/01/2016 11:10,28.26
4/01/2016 11:15,29.14
4/01/2016 11:20,29.68
4/01/2016 11:30,29.63
4/01/2016 11:35,29.9
4/01/2016 11:40,28.51
4/01/2016 11:45,29.1
4/01/2016 11:50,28.8
4/01/2016 11:55,29.59
4/01/2016 12:00,28.6
4/01/2016 12:05,29.09
4/01/2016 12:15,28.71
4/01/2016 12:20,30.11
4/01/2016 12:30,30.32
4/01/2016 12:35,31.1
4/01/2016 12:40,30.49
4/01/2016 12:45,30.44
4/01/2016 12:50,31.42
4/01/2016 12:55,33.05
4/01/2016 13:00,31.29
4/01/2016 13:05,30.78
4/01/2016 13:10,30.22
4/01/2016 13:15,28.66
4/01/2016 13:20,28.86
4/01/2016 13:30,30.02
4/01/2016 13:35,30.86
4/01/2016 13:40,29.85
4/01/2016 13:45,30.33
4/01/2016 13:50,29.72
4/01/2016 13:55,29.54
4/01/2016 14:00,29.76
4/01/2016 14:05,30.84
4/01/2016 14:10,31.4
4/01/2016 14:15,31.81
4/01/2016 14:20,33.31
4/01/2016 14:25,30.52
4/01/2016 14:30,30.52
4/01/2016 14:35,30.21
4/01/2016 14:40,29.41
4/01/2016 14:45,30.41
4/01/2016 14:50,33.1
4/01/2016 14:55,31.72
4/01/2016 15:00,30.06
4/01/2016 15:05,29.55
4/01/2016 15:10,30.08
4/01/2016 15:15,31.75
4/01/2016 15:20,29.02
4/01/2016 15:25,28.36
4/01/2016 15:30,28.5
4/01/2016 15:35,29.22
4/01/2016 15:40,29.93
4/01/2016 15:45,31.93
4/01/2016 15:50,31.96
4/01/2016 15:55,29.42
4/01/2016 16:00,27.93
4/01/2016 16:05,26.39
4/01/2016 16:10,27.68
4/01/2016 16:20,29.21
4/01/2016 16:25,29.23
4/01/2016 16:30,28.8
4/01/2016 16:35,27.93
4/01/2016 16:40,27.21
4/01/2016 16:45,28
4/01/2016 16:50,27.45
4/01/2016 16:55,27.02
4/01/2016 17:00,27.07
4/01/2016 17:05,27.25
4/01/2016 17:10,27.91
4/01/2016 17:15,28.32
4/01/2016 17:20,30.72
4/01/2016 17:25,28.27
4/01/2016 17:30,27.54
4/01/2016 17:35,27.31
4/01/2016 17:40,26.15
4/01/2016 17:45,26.97
4/01/2016 17:50,28.68
4/01/2016 17:55,28.09
4/01/2016 18:00,27.72
4/01/2016 18:05,28.54
4/01/2016 18:10,28.61
4/01/2016 18:15,25.65
4/01/2016 18:20,25.69
4/01/2016 18:25,25.59
4/01/2016 18:30,25.23
4/01/2016 18:35,24.63
4/01/2016 18:40,24.48
4/01/2016 18:45,25.21
4/01/2016 18:50,24.38
4/01/2016 18:55,24.58
4/01/2016 19:00,24.11
4/01/2016 19:05,23.44
4/01/2016 19:10,23.02
4/01/2016 19:15,23.14
4/01/2016 19:20,23.06
4/01/2016 19:25,23.47
4/01/2016 19:30,22.96
4/01/2016 19:35,23.39
4/01/2016 19:40,23.12
4/01/2016 19:45,22.72
4/01/2016 19:50,22.43
4/01/2016 19:55,22.12
4/01/2016 20:00,22.07
4/01/2016 20:05,22.09
4/01/2016 20:10,22.07
4/01/2016 20:15,21.94
4/01/2016 20:20,21.88
4/01/2016 20:25,21.74
4/01/2016 20:30,21.62
4/01/2016 20:35,21.49
4/01/2016 20:40,21.4
4/01/2016 20:45,21.31
4/01/2016 20:50,21.26
4/01/2016 20:55,21.17
4/01/2016 21:00,21.05
4/01/2016 21:05,20.94
4/01/2016 21:10,20.78
4/01/2016 21:15,20.65
4/01/2016 21:20,20.73
4/01/2016 21:25,20.86
4/01/2016 21:30,20.9
4/01/2016 21:35,20.88
4/01/2016 21:40,20.8
4/01/2016 21:45,20.85
4/01/2016 21:50,20.91
4/01/2016 21:55,20.86
4/01/2016 22:00,20.57
4/01/2016 22:05,20.25
4/01/2016 22:10,20.18
4/01/2016 22:15,20.11
4/01/2016 22:20,20
4/01/2016 22:25,19.99
4/01/2016 22:30,19.93
4/01/2016 22:35,19.85
4/01/2016 22:40,19.78
4/01/2016 22:45,19.6
4/01/2016 22:50,19.47
4/01/2016 22:55,19.37
4/01/2016 23:00,19.43
4/01/2016 23:05,19.43
4/01/2016 23:10,19.37
4/01/2016 23:15,19.21
4/01/2016 23:20,19.1
4/01/2016 23:25,19
4/01/2016 23:30,18.96
4/01/2016 23:35,18.91
4/01/2016 23:40,18.91
4/01/2016 23:45,18.96
4/01/2016 23:50,19.01
4/01/2016 23:55,19.17
5/01/2016 0:00,19.26
5/01/2016 0:05,19.29
5/01/2016 0:10,19.3
5/01/2016 0:15,19.21
5/01/2016 0:20,19.08
5/01/2016 0:25,18.86
5/01/2016 0:30,18.64
5/01/2016 0:35,18.53
5/01/2016 0:40,18.46
5/01/2016 0:45,18.43
5/01/2016 0:50,18.54
5/01/2016 0:55,18.64
5/01/2016 1:00,18.58
5/01/2016 1:05,18.48
5/01/2016 1:10,18.5
5/01/2016 1:15,18.47
5/01/2016 1:20,18.45
5/01/2016 1:25,18.48
5/01/2016 1:30,18.53
5/01/2016 1:35,18.54
5/01/2016 1:40,18.58
5/01/2016 1:45,18.49
5/01/2016 1:50,18.44
5/01/2016 1:55,18.35
5/01/2016 2:00,18.53
5/01/2016 2:05,18.63
5/01/2016 2:10,18.55
5/01/2016 2:15,18.32
5/01/2016 2:20,18.16
5/01/2016 2:25,18.03
5/01/2016 2:30,17.97
5/01/2016 2:35,17.89
5/01/2016 2:40,17.79
5/01/2016 2:45,17.71
5/01/2016 2:50,17.7
5/01/2016 2:55,17.65
5/01/2016 3:00,17.65
5/01/2016 3:05,17.74
5/01/2016 3:10,17.93
5/01/2016 3:15,18.06
5/01/2016 3:20,18.13
5/01/2016 3:25,18.07
5/01/2016 3:30,17.91
5/01/2016 3:35,17.73
5/01/2016 3:40,17.71
5/01/2016 3:45,17.74
5/01/2016 3:50,17.64
5/01/2016 3:55,17.66
5/01/2016 4:00,17.66
5/01/2016 4:05,17.7
5/01/2016 4:10,17.69
5/01/2016 4:15,17.69
5/01/2016 4:20,17.68
5/01/2016 4:25,17.74
5/01/2016 4:30,17.7
5/01/2016 4:35,17.72
5/01/2016 4:40,17.72
5/01/2016 4:45,18.12
5/01/2016 4:50,18.46
5/01/2016 4:55,18.47
5/01/2016 5:05,18.81
5/01/2016 5:10,19.02
5/01/2016 5:20,19.18
5/01/2016 5:25,19.19
5/01/2016 5:35,19.27
5/01/2016 5:40,19.31
